ID_EVALUACION,CODIGO_AUDITOR,COD_PROY,Fecha de ejecucion,RESULTADO,TITULO_CUESTIONARIO
2002009,33024,0456_1,31/05/2014,"0,565",Cuestionario La Sirena
2002010,31437,0143_005,22/05/2014,"0,7897",Pans Mystery
2002012,31930,0346_003,20/05/2014,"0,7089",Servicios oficiales Peugeot
2002013,31930,0346_003,22/05/2014,"0,7317",Servicios oficiales Peugeot
2002016,R00013,0457_003,13/05/2014,"0,8833",MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
2002018,R00028,0457_003,19/05/2014,"0,9333",MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
2002019,R00013,0457_003,13/05/2014,"0,8967",MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
2002020,R00013,0457_001,13/05/2014,"0,97",MYSTERY SHOPPER TTPP PDV 2.0 P1 (MAY_14)
2002021,30948,0457_003,20/05/2014,"0,7667",MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
2002022,R29530,0198_001,15/05/2014,"0,8771",DIA LA SELVA C.P.
2002023,33133,0457_002,14/05/2014,"0,93",MYSTERY SHOPPER FFQQ PDV 2.0 P1 (MAY_14)
2002036,32902,0457_002,13/05/2014,"0,97",MYSTERY SHOPPER FFQQ PDV 2.0 P1 (MAY_14)
2002038,R32801,0457_001,21/05/2014,"0,72",MYSTERY SHOPPER SERVICIO PDV 2.0 TTPP P1 (MAY 14)
2002039,30895,0458_001,25/05/2014,"0,843",Cuestionario MGuest_Estandar_urbano_2014 v1
2002042,29880,0323_001,15/05/2014,"0,9786",Nanos
2002043,30118,0457_003,12/05/2014,"0,8667",MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
2002080,R00141,0524_004,30/05/2014,"0,8338",Cuestionario Comp. Seat Ibiza 2� Trim 2014
2002081,A01140,0457_003,14/05/2014,"0,8967",RESUMEN ESPECIALISTAS PEC - P1 (14.15)
2002082,A01140,0457_003,14/05/2014,"0,935",ESPECIALISTAS PROCESOS - P1 (14.15)
2002083,A01140,0457_003,14/05/2014,"0,918",ESPECIALISTAS IMAGEN @ - (TP_FQ) - P1 (14.15)
2002085,A01140,0457_002,16/05/2014,"0,9038",RESUMEN FFQQ PEC - P1 (14.15)
2002086,A01140,0457_002,16/05/2014,"0,9",FFQQ PROCESOS 2.0 - P1 (14.15)
2002087,A01140,0457_002,16/05/2014,1,FFQQ IMAGEN 2.0 P1 (14.15)
2002089,A32801,0457_003,16/05/2014,"0,9583",RESUMEN ESPECIALISTAS PEC - P1 (14.15)
2002090,A32801,0457_003,16/05/2014,1,ESPECIALISTAS NUEVA IMAGEN - P1 (14.15)
2002091,A32801,0457_003,16/05/2014,1,ESPECIALISTAS PROCESOS - P1 (14.15)
2002092,A32801,0457_003,16/05/2014,1,RESUMEN ESPECIALISTAS PEC - P1 (14.15)
2002093,A32801,0457_003,16/05/2014,1,ESPECIALISTAS NUEVA IMAGEN - P1 (14.15)
2002094,A32801,0457_003,16/05/2014,1,ESPECIALISTAS PROCESOS - P1 (14.15)
2002106,A02741,0513_001,21/05/2014,"0,9568",LLAOLLAO AUDITORIAS (MAY_14)
2002108,R32801,0513_001,23/05/2014,"0,9697",LLAOLLAO AUDITORIAS (MAY_14)
2002132,32777,0568_001,24/05/2014,"0,805",Coty Mystery ECI
2002133,34194,0568_001,26/05/2014,"0,8033",Coty Mystery ECI
2002142,a02741,0457_002,15/05/2014,1,RESUMEN FFQQ PEC - P1 (14.15)
2002143,a02741,0457_002,15/05/2014,1,FFQQ ANTIGUA IMAGEN - P1 (14.15)
2002144,a02741,0457_002,15/05/2014,1,FFQQ PROCESOS - P1 (14.15)
2002177,32670,0568_001,24/05/2014,"0,7083",Coty Mystery ECI
2002178,33612,0568_001,23/05/2014,"0,6093",Coty Mystery ECI
2002179,32458,0568_001,24/05/2014,"0,6612",Coty Mystery ECI
2002180,33728,0568_001,24/05/2014,"0,535",Coty Mystery ECI
2002181,1118,0568_001,23/05/2014,"0,6756",Coty Mystery ECI
2002182,33562,0568_001,29/05/2014,"0,8071",Coty Mystery ECI
2002183,29559,0568_001,20/05/2014,"0,5987",Coty Mystery ECI
2002184,2423,0568_001,30/05/2014,"0,87",Coty Mystery ECI
2002185,34013,0568_001,29/05/2014,"0,7006",Coty Mystery ECI
2002186,33991,0111_001,15/05/2014,1,Cuest  Druni 2013
2002187,30811,0226_001,15/05/2014,1,CONTROL
2002188,33562,0568_001,29/05/2014,"0,7988",Coty Mystery ECI
2002189,30811,0226_001,15/05/2014,1,CONTROL
2002190,32973,0568_001,26/05/2014,"0,6887",Coty Mystery ECI
2002191,30811,0226_001,20/05/2014,1,CONTROL
2002192,30811,0226_001,15/05/2014,1,CONTROL
2002193,r01320,0226_001,28/05/2014,"0,8248",CONTROL
2002194,30811,0226_001,15/05/2014,1,CONTROL
2002195,31208,0568_001,26/05/2014,"0,6391",Coty Mystery ECI
2002201,31084,0143_001,21/05/2014,"0,9151",General Concesiones
2002355,34010,0405_001,16/05/2014,"0,9232",Cuestionario Vidal & Vidal_compra
2002356,33483,0568_001,26/05/2014,"0,91",Coty Mystery ECI
2002357,29664,0568_001,28/05/2014,"0,2932",Coty Mystery ECI
2002358,29818,0568_001,24/05/2014,"0,5255",Coty Mystery ECI
2002361,34236,0568_001,19/05/2014,"0,6235",Coty Mystery ECI
2002362,2309,0568_001,28/05/2014,"0,878",Coty Mystery ECI
2002363,30195,0568_001,23/05/2014,"0,5952",Coty Mystery ECI
2002364,33883,0568_001,29/05/2014,"0,6649",Coty Mystery ECI
2002365,29724,0568_001,19/05/2014,"0,805",Coty Mystery ECI
2002366,33981,0568_001,26/05/2014,"0,5806",Coty Mystery ECI
2002370,R29502,0289_01,19/05/2014,"0,9043",PlusFresc Mystery 2013
2002371,R29502,0289_01,19/05/2014,"0,7184",PlusFresc Mystery 2013
2002372,R29502,0289_01,19/05/2014,"0,8787",PlusFresc Mystery 2013
2002407,333,0010_002,30/05/2014,"0,6128",Check Ca�as y Tapas BARRA Esp (0114)
2002408,34178,0010_002,16/05/2014,"0,9032",Check Ca�as y Tapas BARRA Esp (0114)
2002409,33887,0010_002,21/05/2014,"0,6714",Check Ca�as y Tapas SALA Esp (0114)
2002410,33171,0010_003,22/05/2014,1,Check iL Tempietto (0114)
2002411,29590,0568_001,22/05/2014,"0,7594",Coty Mystery ECI
2002412,34072,0568_001,29/05/2014,"0,6773",Coty Mystery ECI
2002414,31595,0549_001,23/05/2014,"0,9739",Cuestionario Mercado Provenzal (ABR - MAY 14)
2002415,29801,0549_001,25/05/2014,"0,8302",Cuestionario Mercado Provenzal (ABR - MAY 14)
2002416,32022,0549_001,19/05/2014,"0,8894",Cuestionario Mercado Provenzal (ABR - MAY 14)
2002417,2583,0549_001,18/05/2014,"0,7613",Cuestionario Mercado Provenzal (ABR - MAY 14)
2002418,TEST,0458_001,05/05/2014,1,Cuestionario MGuest_Estandar_urbano_2014 v1
2002423,A30629,0457_002,20/05/2014,"0,985",RESUMEN FFQQ PEC - P1 (14.15)
2002424,A30629,0457_002,20/05/2014,1,FFQQ PROCESOS 2.0 - P1 (14.15)
2002425,A30629,0457_002,20/05/2014,1,FFQQ IMAGEN 2.0 P1 (14.15)
2002426,34242,0010_003,22/05/2014,"0,8583",Check iL Tempietto (0114)
2002428,34235,0346_004,21/05/2014,"0,8537",Servicios oficiales Citroen
2002429,66772,0346_004,22/05/2014,"0,9146",Servicios oficiales Citroen
2002446,33374,0568_001,22/05/2014,"0,7256",Coty Mystery ECI
2002447,34175,0568_001,22/05/2014,"0,915",Coty Mystery ECI
2002448,33949,0568_001,30/05/2014,"0,82",Coty Mystery ECI
2002449,29307,0568_001,30/05/2014,"0,7758",Coty Mystery ECI
2002450,31724,0010_002,24/05/2014,"0,9048",Check Ca�as y Tapas SALA Esp (0114)
2002452,33005,0457_003,27/05/2014,"0,95",MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
2002453,33005,0457_003,27/05/2014,"0,9667",MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
2002454,33005,0457_003,27/05/2014,"0,9167",MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
2002472,29935,0248_001,19/05/2014,"0,9546",Cuestionario Modelo Avanzado
2002473,2687,0248_001,20/05/2014,"0,9117",Cuestionario Modelo Avanzado
2002474,33130,0457_003,23/05/2014,"0,9667",MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
2002475,33201,0457_003,21/05/2014,"0,8667",MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
2002478,29590,0588_001,28/05/2014,"0,7476",Cuestionario Seat Postventa Espa�a 2014
2002480,31285,0568_001,24/05/2014,"0,7823",Coty Mystery ECI
2002481,66730,0568_001,29/05/2014,"0,915",Coty Mystery ECI
2002482,34070,0568_001,26/05/2014,"0,81",Coty Mystery ECI
2002483,32953,0568_001,28/05/2014,"0,5123",Coty Mystery ECI
2002484,2946,0588_001,27/05/2014,"0,7196",Cuestionario Seat Postventa Espa�a 2014
2002486,2946,0588_001,20/05/2014,"0,6355",Cuestionario Seat Postventa Espa�a 2014
2002487,2946,0588_001,29/05/2014,"0,8131",Cuestionario Seat Postventa Espa�a 2014
2002488,2946,0588_001,22/05/2014,"0,8252",Cuestionario Seat Postventa Espa�a 2014
2002489,2946,0588_001,03/06/2014,"0,8155",Cuestionario Seat Postventa Espa�a 2014
2002491,901_02228,0588_001,22/05/2014,"0,8131",Cuestionario Seat Postventa Espa�a 2014
2002493,31092,0458_001,21/05/2014,"0,85",Cuestionario MGuest_Estandar_urbano_2014 v1
2002497,32942,0143_001,21/05/2014,1,General Concesiones
2002500,34240,0207_001,15/05/2014,"0,976",Check Alimerka Marzo 2012
2002504,33466,0045_001,20/05/2014,"0,861",Cuestionario Gadis nuevas ponderaciones
2002505,33466,0045_001,20/05/2014,"0,88",Cuestionario Gadis nuevas ponderaciones
2002506,33466,0045_001,20/05/2014,"0,964",Cuestionario Gadis nuevas ponderaciones
2002507,33466,0045_001,20/05/2014,"0,912",Cuestionario Gadis nuevas ponderaciones
2002510,R29502,0457_002,16/05/2014,"0,25",MYSTERY SHOPPER SERVICIO FFQQ P1 (MAY_14 )
2002511,R29502,0457_002,16/05/2014,"0,7",MYSTERY SHOPPER SERVICIO PDV 2.0 FFQQ P1 (MAY 14)
2002512,R29502,0198_001,16/05/2014,"0,845",DIA LA SELVA C.P.
2002513,34168,0568_001,20/05/2014,"0,85",Coty Mystery ECI
2002514,33949,0568_001,27/05/2014,"0,6406",Coty Mystery ECI
2002519,29818,0504_01,15/05/2014,"0,82",CUESTIONARIO DORMITY_2014
2002524,R00013,0248_001,14/05/2014,"0,9431",Cuestionario Modelo Estandar
2002525,R00013,0248_001,14/05/2014,"0,91",Cuestionario Modelo Estandar
2002527,R00013,0457_003,14/05/2014,"0,9667",MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
2002532,R00013,0201_001,28/05/2014,"0,01",Areas Compra Programada_Abril_2012
2002565,32215,0588_001,27/05/2014,"0,7664",Cuestionario Seat Postventa Espa�a 2014
2002566,32215,0588_001,22/05/2014,"0,486",Cuestionario Seat Postventa Espa�a 2014
2002585,32571,433_001,16/05/2014,"0,942",Cuestionario Udon
2002586,29432,433_001,17/05/2014,"0,6362",Cuestionario Udon
2002596,34010,0568_001,30/05/2014,"0,5893",Coty Mystery ECI
2002599,33466,0045_001,20/05/2014,"0,896",Cuestionario Gadis nuevas ponderaciones
2002605,30691,0111_001,16/05/2014,1,Cuest  Druni 2013
2002614,2643,0226_001,16/05/2014,"0,9143",CONTROL
2002615,2643,0226_001,16/05/2014,"0,7479",CONTROL
2002619,34133,0111_001,16/05/2014,"0,933",Cuest  Druni 2013
2002623,R29530,0201_001,16/05/2014,"0,01",Areas Compra Programada_Abril_2012
2002624,R29530,0201_001,16/05/2014,"0,01",Areas Compra Programada_Abril_2012
2002625,R29530,0201_001,16/05/2014,"0,01",Areas Compra Programada_Abril_2012
2002626,R29530,0201_001,16/05/2014,"0,01",Areas Compra Programada_Abril_2012
2002632,R29994,0201_001,16/05/2014,"0,01",Areas Compra Programada_Abril_2012
2002633,R29994,0201_001,16/05/2014,"0,01",Areas Compra Programada_Abril_2012
2002634,R29994,0201_001,16/05/2014,"0,01",Areas Compra Programada_Abril_2012
2002635,R29994,0201_001,16/05/2014,"0,01",Areas Compra Programada_Abril_2012
2002638,33953,0346_001,21/05/2014,"0,713",Citro�n C4 Picasso
2002653,29175,0159_002,17/05/2014,"0,8113",Bon Preu_Mystery 2014
2002655,R32790,0524_004,16/05/2014,"0,8676",Cuestionario Seat Ibiza 2� Trim 2014
2002658,33427,459_001,20/05/2014,"0,9154",Cuestionario Amorino Mystery
2002659,34070,459_001,26/05/2014,"0,925",Cuestionario Amorino Mystery
2002664,a02422,0513_001,16/05/2014,"0,9058",LLAOLLAO AUDITORIAS (MAY_14)
2002666,a00066,0513_001,16/05/2014,0,LLAOLLAO AUDITORIAS (MAY_14)
2002672,33381,459_001,21/05/2014,"0,8794",Cuestionario Amorino Mystery
2002673,31084,459_001,19/05/2014,"0,7587",Cuestionario Amorino Mystery
2002674,30594,459_001,31/05/2014,"0,7487",Cuestionario Amorino Mystery
2002675,33943,459_001,17/05/2014,"0,8794",Cuestionario Amorino Mystery
2002682,33109,459_001,26/05/2014,"0,925",Cuestionario Amorino Mystery
2002683,32519,459_001,26/05/2014,"0,9772",Cuestionario Amorino Mystery
2002684,32973,459_001,26/05/2014,"0,5858",Cuestionario Amorino Mystery
2002685,33562,459_001,22/05/2014,"0,8336",Cuestionario Amorino Mystery
2002686,34202,0524_004,15/05/2014,"0,5654",Cuestionario Seat Toledo 2� Trim 2014
2002690,r00066,0524_004,20/05/2014,"0,8128",Cuestionario Seat Ibiza 2� Trim 2014
2002693,A01140,0457_003,16/05/2014,"0,8842",RESUMEN ESPECIALISTAS PEC - P1 (14.15)
2002694,A01140,0457_003,16/05/2014,"0,8897",ESPECIALISTAS NUEVA IMAGEN - P1 (14.15)
2002695,A01140,0457_003,16/05/2014,"0,81",ESPECIALISTAS PROCESOS - P1 (14.15)
2002696,A01140,0457_003,16/05/2014,"0,9625",RESUMEN ESPECIALISTAS PEC - P1 (14.15)
2002697,A01140,0457_003,16/05/2014,"0,8771",ESPECIALISTAS NUEVA IMAGEN - P1 (14.15)
2002698,A01140,0457_003,16/05/2014,1,ESPECIALISTAS PROCESOS - P1 (14.15)
2002699,A32801,0457_003,16/05/2014,"0,9825",RESUMEN ESPECIALISTAS PEC - P1 (14.15)
2002700,A32801,0457_003,16/05/2014,1,ESPECIALISTAS NUEVA IMAGEN - P1 (14.15)
2002701,A32801,0457_003,16/05/2014,1,ESPECIALISTAS PROCESOS - P1 (14.15)
2002702,A32801,0457_003,19/05/2014,"0,9575",RESUMEN ESPECIALISTAS PEC - P1 (14.15)
2002703,A32801,0457_003,19/05/2014,1,ESPECIALISTAS NUEVA IMAGEN - P1 (14.15)
2002704,A32801,0457_003,19/05/2014,1,ESPECIALISTAS PROCESOS - P1 (14.15)
2002705,A32801,0457_003,19/05/2014,"0,9075",RESUMEN ESPECIALISTAS PEC - P1 (14.15)
2002706,A32801,0457_003,19/05/2014,1,ESPECIALISTAS NUEVA IMAGEN - P1 (14.15)
2002707,A32801,0457_003,19/05/2014,1,ESPECIALISTAS PROCESOS - P1 (14.15)
2002708,A32801,0457_003,19/05/2014,1,RESUMEN ESPECIALISTAS PEC - P1 (14.15)
2002709,A32801,0457_003,19/05/2014,1,ESPECIALISTAS NUEVA IMAGEN - P1 (14.15)
2002710,A32801,0457_003,19/05/2014,1,ESPECIALISTAS PROCESOS - P1 (14.15)
2002711,33642,473_001,13/05/2014,"0,628",Cuestionario FASE 1 y 2
2002712,33642,473_001,20/05/2014,"0,7778",FASE 3
2002713,33642,473_001,27/05/2014,0,Cuestionario Llamada Seguimiento
2002714,31751,459_001,24/05/2014,"0,7196",Cuestionario Amorino Mystery
2002715,31955,459_001,21/05/2014,"0,9022",Cuestionario Amorino Mystery
2002716,2645,459_001,26/05/2014,"0,7388",Cuestionario Amorino Mystery
2002717,31537,459_001,26/05/2014,"0,7834",Cuestionario Amorino Mystery
2002718,31320,459_001,23/05/2014,"0,9956",Cuestionario Amorino Mystery
2002720,33598,459_001,17/05/2014,"0,9022",Cuestionario Amorino Mystery
2002721,33422,0010_007,23/05/2014,"0,975",Cuestionario Foster's Home Delivery (0114)
2002723,R00031,0457_003,16/05/2014,"0,8333",MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
2002724,R00031,0457_003,16/05/2014,"0,7667",MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
2002725,r02747,0207_001,16/05/2014,"0,931",Check Alimerka Marzo 2012
2002726,r02747,0207_001,16/05/2014,"0,7353",Check Alimerka Marzo 2012
2002727,r02747,0207_001,20/05/2014,"0,8469",Check Alimerka Marzo 2012
2002730,R00096,0201_001,13/05/2014,"0,01",Areas Compra Programada_Abril_2012
2002733,32098,0132_1,18/05/2014,"0,9345",Cuestionario Cinesa
2002734,31496,0568_001,19/05/2014,"0,4487",Coty Mystery ECI
2002735,31824,0568_001,31/05/2014,"0,6748",Coty Mystery ECI
2002736,29109,0568_001,21/05/2014,"0,79",Coty Mystery ECI
2002737,32098,0568_001,31/05/2014,"0,78",Coty Mystery ECI
2002738,2498,0568_001,24/05/2014,"0,7397",Coty Mystery ECI
2002739,29109,0568_001,30/05/2014,"0,8138",Coty Mystery ECI
2002740,31328,0568_001,23/05/2014,"0,8105",Coty Mystery ECI
2002741,31328,0568_001,28/05/2014,"0,8325",Coty Mystery ECI
2002742,32098,0568_001,24/05/2014,"0,791",Coty Mystery ECI
2002743,33571,0568_001,28/05/2014,"0,5823",Coty Mystery ECI
2002744,29109,0568_001,24/05/2014,"0,8392",Coty Mystery ECI
2002745,29109,0568_001,27/05/2014,"0,741",Coty Mystery ECI
2002746,31328,0568_001,22/05/2014,"0,7636",Coty Mystery ECI
2002747,31328,0568_001,29/05/2014,"0,838",Coty Mystery ECI
2002748,30238,0568_001,19/05/2014,"0,6521",Coty Mystery ECI
2002749,34147,0568_001,30/05/2014,"0,5",Coty Mystery ECI
2002750,32612,0568_001,20/05/2014,"0,7598",Coty Mystery ECI
2002751,33166,0568_001,30/05/2014,"0,7256",Coty Mystery ECI
2002752,33571,0568_001,22/05/2014,"0,8146",Coty Mystery ECI
2002753,32098,0568_001,27/05/2014,"0,7967",Coty Mystery ECI
2002754,30118,0568_001,21/05/2014,"0,83",Coty Mystery ECI
2002755,33571,0568_001,22/05/2014,"0,8032",Coty Mystery ECI
2002756,R29530,0200_001,29/05/2014,"0,85",DIA SAN ANTONIO COMPRA PROGRAMADA
2002757,R29530,0200_001,20/05/2014,"0,8539",DIA SAN ANTONIO COMPRA PROGRAMADA
2002760,2485,0010_013,16/05/2014,"0,983",Foster's Hollywood 2.0 (May_14)
2002761,30532,0010_013,16/05/2014,"0,937",Foster's Hollywood 2.0 (May_14)
2002762,33422,0010_013,16/05/2014,"0,766",Foster's Hollywood 2.0 (May_14)
2002763,30251,0458_001,24/05/2014,"0,969",Cuestionario MGuest_Estandar_urbano_2014 v1
2002766,2687,0270_002,17/05/2014,"0,8491",EMT - Recorridos 2014
2002767,2687,0270_002,17/05/2014,"0,8128",EMT - Recorridos 2014
2002768,2687,0270_002,17/05/2014,"0,9211",EMT - Recorridos 2014
2002769,2687,0270_002,17/05/2014,"0,732",EMT - Recorridos 2014
2002770,r02747,0207_001,15/05/2014,"0,978",Check Alimerka Marzo 2012
2002771,29844,0270_002,17/05/2014,"0,9558",EMT - Recorridos 2014
2002772,29844,0270_002,17/05/2014,"0,9384",EMT - Recorridos 2014
2002773,29844,0270_002,17/05/2014,"0,9644",EMT - Recorridos 2014
2002774,29844,0270_002,17/05/2014,"0,9462",EMT - Recorridos 2014
2002775,29844,0270_002,17/05/2014,"0,9254",EMT - Recorridos 2014
2002776,29844,0270_002,17/05/2014,"0,9514",EMT - Recorridos 2014
2002777,29844,0270_002,17/05/2014,"0,9332",EMT - Recorridos 2014
2002778,29844,0270_002,17/05/2014,"0,8885",EMT - Recorridos 2014
2002779,2687,0270_002,17/05/2014,"0,8559",EMT - Recorridos 2014
2002780,2687,0270_002,17/05/2014,"0,8219",EMT - Recorridos 2014
2002781,2687,0270_002,17/05/2014,"0,9037",EMT - Recorridos 2014
2002782,2687,0270_002,17/05/2014,"0,852",EMT - Recorridos 2014
2002783,2042,0270_002,18/05/2014,"0,9795",EMT - Recorridos 2014
2002784,2042,0270_002,18/05/2014,"0,9635",EMT - Recorridos 2014
2002785,2042,0270_002,18/05/2014,"0,9833",EMT - Recorridos 2014
2002786,2042,0270_002,18/05/2014,"0,9795",EMT - Recorridos 2014
2002787,2615,0270_002,18/05/2014,"0,9817",EMT - Recorridos 2014
2002788,2615,0270_002,18/05/2014,"0,9514",EMT - Recorridos 2014
2002789,2615,0270_002,18/05/2014,"0,9514",EMT - Recorridos 2014
2002790,2615,0270_002,18/05/2014,"0,9947",EMT - Recorridos 2014
2002791,2615,0270_002,18/05/2014,"0,9211",EMT - Recorridos 2014
2002792,2615,0270_002,18/05/2014,"0,9439",EMT - Recorridos 2014
2002793,2615,0270_002,18/05/2014,"0,9817",EMT - Recorridos 2014
2002794,2615,0270_002,18/05/2014,"0,9514",EMT - Recorridos 2014
2002795,2042,0270_002,18/05/2014,"0,9557",EMT - Recorridos 2014
2002796,2042,0270_002,18/05/2014,"0,9795",EMT - Recorridos 2014
2002797,2042,0270_002,18/05/2014,"0,9947",EMT - Recorridos 2014
2002798,2042,0270_002,18/05/2014,"0,9947",EMT - Recorridos 2014
2002799,A29718,0457_002,16/05/2014,"0,9163",RESUMEN FFQQ PEC - P1 (14.15)
2002800,A29718,0457_002,16/05/2014,"0,8575",FFQQ PROCESOS 2.0 - P1 (14.15)
2002801,A29718,0457_002,16/05/2014,"0,9722",FFQQ IMAGEN 2.0 P1 (14.15)
2002812,30841,0588_001,29/05/2014,"0,6019",Cuestionario Seat Postventa Espa�a 2014
2002821,30550,0458_001,25/05/2014,"0,948",Cuestionario MGuest_Estandar_urbano_2014 v1
2002824,33379,0458_001,23/05/2014,"0,96",Cuestionario MGuest_Estandar_vacacional_2014 v1
2002830,33427,0010_001,23/05/2014,"0,696",Cuestionario Foster's Hollywood (May_14)
2002838,F_ALEMANY,EUROMADI_NF,13/05/2014,"0,9746",EUROMADI AUDITOR�A EVALUACI�N PROVEEDORES-NON FOOD
2002840,66708,0010_001,16/05/2014,"0,635",Cuestionario Foster's Hollywood (May_14)
2002843,R00050,0588_001,26/05/2014,"0,8058",Cuestionario Seat Postventa Espa�a 2014
2002844,R00050,0588_001,27/05/2014,"0,767",Cuestionario Seat Postventa Espa�a 2014
2002845,R00050,0588_001,02/06/2014,"0,7476",Cuestionario Seat Postventa Espa�a 2014
2002846,P_ORDEN,EUROMADI_NF,12/05/2014,"0,9944",EUROMADI AUDITOR�A EVALUACI�N PROVEEDORES-NON FOOD
2002848,R29530,0200_001,20/05/2014,"0,85",DIA SAN ANTONIO COMPRA PROGRAMADA
2002849,r00063,0457_003,19/05/2014,1,MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
2002850,r00063,0524_004,19/05/2014,"0,7807",Cuestionario Seat Toledo 2� Trim 2014
2002856,r00063,0524_004,19/05/2014,"0,5615",Cuestionario Comp. Seat Toledo 2� Trim 2014
2002858,r00063,0457_003,19/05/2014,"0,9667",MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
2002862,a02401,0457_004,19/05/2014,"0,9328",RESUMEN CONSUMO PEC P1 (14.15)
2002863,a02401,0457_004,19/05/2014,1,CONSUMO IMAGEN CARREFOUR - P1 (14.15)
2002864,a02401,0457_004,19/05/2014,1,CONSUMO PROCESOS - P1 (14.15)
2002868,a02401,0457_003,19/05/2014,"0,9212",RESUMEN ESPECIALISTAS ECI PEC P1 (14.15)
2002869,a02401,0457_003,19/05/2014,1,ESPECIALISTAS IMAGEN ECI - P1 (14.15)
2002870,a02401,0457_003,19/05/2014,"0,975",ESPECIALISTAS PROCESOS (ECI) - P1 (14.15)
2002872,a02401,0457_003,19/05/2014,"0,88",RESUMEN ESPECIALISTAS PEC - P1 (14.15)
2002873,a02401,0457_003,19/05/2014,1,ESPECIALISTAS NUEVA IMAGEN - P1 (14.15)
2002874,a02401,0457_003,19/05/2014,"0,945",ESPECIALISTAS PROCESOS - P1 (14.15)
2002876,29664,0593_001,19/05/2014,"0,7043",Cuestionario Imaginarium 2014
2002877,29890,0593_001,19/05/2014,"0,8452",Cuestionario Imaginarium 2014
2002879,R29994,0289_01,20/05/2014,"0,9436",PlusFresc Mystery 2013
2002880,R29994,0198_001,20/05/2014,"0,8514",DIA LA SELVA C.P.
2002920,31328,0010_005,22/05/2014,"0,65",Cuestionario Burger King Zena (0114)
2002931,R00031,0270_002,19/05/2014,"0,9644",EMT - Recorridos 2014
2002932,R02031,0270_002,19/05/2014,"0,9211",EMT - Recorridos 2014
2002933,30549,0592_001,31/05/2014,"0,9208",Cuestionario Mystery Pepe Jeans Espa�a_Portugal
2002936,33533,0592_001,30/05/2014,"0,852",Cuestionario Mystery Pepe Jeans Espa�a_Portugal
2002937,34283,0592_001,23/05/2014,"0,9275",Cuestionario Mystery Pepe Jeans Espa�a_Portugal
2002938,29116,0592_001,06/06/2014,"0,9611",Cuestionario Mystery Pepe Jeans Espa�a_Portugal
2002940,34292,0592_001,28/05/2014,"0,9722",Cuestionario Mystery Pepe Jeans Espa�a_Portugal
2002941,34010,0592_001,23/05/2014,"0,792",Cuestionario Mystery Pepe Jeans Espa�a_Portugal
2002942,901_02314,0592_001,29/05/2014,"0,8184",Cuestionario Mystery Pepe Jeans Espa�a_Portugal
2002943,32064,0592_001,06/06/2014,"0,8492",Cuestionario Mystery Pepe Jeans Espa�a_Portugal
2002944,30195,0592_001,30/05/2014,"0,7292",Cuestionario Mystery Pepe Jeans Espa�a_Portugal
2002945,30195,0592_001,30/05/2014,"0,8123",Cuestionario Mystery Pepe Jeans Espa�a_Portugal
2002946,33511,0592_001,29/05/2014,"0,6719",Cuestionario Mystery Pepe Jeans Espa�a_Portugal
2002947,32708,0592_001,04/06/2014,"0,8554",Cuestionario Mystery Pepe Jeans Espa�a_Portugal
2002948,R00031,0270_002,20/05/2014,"0,8605",EMT - Recorridos 2014
2002949,R00028,0270_002,20/05/2014,"0,8583",EMT - Recorridos 2014
2002950,R00028,0270_002,20/05/2014,"0,8596",EMT - Recorridos 2014
2002951,R00031,0270_002,19/05/2014,"0,8892",EMT - Recorridos 2014
2002952,R00031,0270_002,20/05/2014,"0,9644",EMT - Recorridos 2014
2002953,29590,0592_001,29/05/2014,"0,8214",Cuestionario Mystery Pepe Jeans Espa�a_Portugal
2002954,R00096,0270_002,19/05/2014,"0,9075",EMT - Recorridos 2014
2002955,R00096,0270_002,19/05/2014,"0,9075",EMT - Recorridos 2014
2002956,R01127,0270_002,19/05/2014,"0,8649",EMT - Recorridos 2014
2002957,R01127,0270_002,19/05/2014,"0,9462",EMT - Recorridos 2014
2002958,R02031,0270_002,20/05/2014,"0,8984",EMT - Recorridos 2014
2002959,R02031,0270_002,20/05/2014,"0,9081",EMT - Recorridos 2014
2002960,R02031,0270_002,20/05/2014,"0,8128",EMT - Recorridos 2014
2002961,31924,0592_001,24/05/2014,"0,6966",Cuestionario Mystery Pepe Jeans Espa�a_Portugal
2002962,33598,0592_001,22/05/2014,"0,8492",Cuestionario Mystery Pepe Jeans Espa�a_Portugal
2002963,33568,0592_001,06/06/2014,"0,9347",Cuestionario Mystery Pepe Jeans Espa�a_Portugal
